x, y, coefficient, p-value
Answer.Astrology , Answer.GlobalEconomy , -0.108787563138 , 0.274021225169
Answer.HolidayDestination , Answer.Olympics , 0.108734096842 , 0.274258524672
Answer.Sudoku , Answer.Skydiving , 0.108689480463 , 0.274456651403
Answer.InternetUsage , Answer.GunControl , 0.108611958128 , 0.274801131685
Answer.Paris , Answer.PhoneBrand , 0.108610139099 , 0.274809218259
Answer.ElectricOrGasCar , Answer.Education , 0.108560516787 , 0.275029878225
Answer.Religious , Answer.Bluegrass , -0.108535136538 , 0.275142784888
Answer.StartupOrCorporation , Answer.ChildrenWant , 0.108533582676 , 0.275149698415
Answer.GameOfThrones , Answer.GlobalEconomy , 0.108501198428 , 0.275293810771
Answer.StartupOrCorporation , Answer.Brexit , -0.108338174356 , 0.276020050879
Answer.CarTransmission , Answer.Drunk , 0.108321446252 , 0.276094644032
Answer.JobMoneyOrFun , Answer.BookOwned , -0.108285051351 , 0.2762569812
Answer.DNA , Answer.BookOwned , 0.108193138276 , 0.276667239051
Answer.EyeColor , Answer.SQL , 0.108118970272 , 0.27699858913
Answer.ChildrenHave , Answer.OnlineShopping , 0.10808988527 , 0.277128600827
Answer.Kindle , Answer.CreditCard , -0.108015646673 , 0.277460637455
Answer.Bluegrass , Answer.SmartphoneOS , -0.107996638868 , 0.277545693921
Answer.SunriseOrSunset , Answer.GlobalWarming , 0.107919238276 , 0.277892228096
Answer.MaritalStatus , Answer.HairColor , 0.107861824366 , 0.278149466246
Answer.PhoneBrand , Answer.InternetBrowser , 0.107820768433 , 0.278333511749
Answer.Smoke , Answer.NuclearEnergy , -0.107664831921 , 0.279033287611
Answer.Paris , Answer.MaritalStatus , 0.107621052801 , 0.279229961161
Answer.MaritalStatus , Answer.Newspaper , 0.107621052801 , 0.279229961161
Answer.GameOfThrones , Answer.Newspaper , 0.107496217935 , 0.279791279758
Answer.Gym , Answer.Education , -0.107494638437 , 0.279798386787
Answer.SunriseOrSunset , Answer.OnlineShopping , 0.107407811076 , 0.280189256849
Answer.BookRead , Answer.Brexit , -0.107392839367 , 0.280256691794
Answer.HolidayDestination , Answer.JumpOnOneFoot , -0.107303544641 , 0.280659114931
Answer.DNA , Answer.FlightSeat , -0.107197217784 , 0.281138800437
Answer.BathOrShower , Answer.LikeCountry , 0.106961524625 , 0.282204065546
Answer.NuclearEnergy , Answer.HouseHoldIncome , -0.106883660572 , 0.282556580332
Answer.JobMoneyOrFun , Answer.CuteAnimal , -0.106812645418 , 0.282878344299
Answer.ElectricOrGasCar , Answer.ApplePerMonth , -0.106804115459 , 0.282917009307
Answer.BookOwned , Answer.Rain , 0.106797662473 , 0.282946262058
Answer.ElectricOrGasCar , Answer.FlightSeat , -0.10670386018 , 0.283371715656
Answer.InternetUsage , Answer.TV , -0.106668794354 , 0.283530871237
Answer.Gym , Answer.Drunk , 0.106658653545 , 0.28357690911
Answer.JobMoneyOrFun , Answer.LikeCountry , -0.106539231703 , 0.284119442964
Answer.Potato , Answer.InternetBrowser , 0.106538407487 , 0.284123189784
Answer.Alien , Answer.PokemonGo , 0.106534581022 , 0.284140585017
Answer.GMO , Answer.PokemonGo , 0.106534581022 , 0.284140585017
Answer.Film , Answer.InternetBrowser , 0.106396593056 , 0.284768357277
Answer.LeiaOrSkywalker , Answer.PhoneBrand , 0.106379280885 , 0.284847183703
Answer.Paris , Answer.HouseHoldIncome , -0.106369634459 , 0.284891112477
Answer.Stonebraker , Answer.SmartphoneOS , -0.106224415667 , 0.285552968517
Answer.ChildrenHave , Answer.Religious , -0.106214525207 , 0.285598082957
Answer.Height , Answer.Coffee , -0.106177445472 , 0.285767261065
Answer.JobMoneyOrFun , Answer.DinerWith , -0.106160180601 , 0.285846055644
Answer.Lesson , Answer.DinerWith , -0.106144560205 , 0.285917357516
Answer.BookRead , Answer.LikeCountry , 0.105997795967 , 0.286587865268
Answer.CarTransmission , Answer.Snow , 0.105982676464 , 0.286656999674
Answer.RentOrBuyHouse , Answer.ScaryMovie , 0.105970437373 , 0.286712971433
Answer.InternetUsage , Answer.ScaryMovie , 0.105916282506 , 0.286960719482
Answer.RentOrBuyHouse , Answer.CreditCard , -0.105915084831 , 0.28696620022
Answer.Gym , Answer.RentOrBuyHouse , 0.105854083756 , 0.287245442338
Answer.Religious , Answer.SmartphoneOS , -0.105823501288 , 0.287385506408
Answer.GameOfThrones , Answer.ExerciseWeekly , -0.105768439485 , 0.287637797363
Answer.Coffee , Answer.Drunk , -0.105703104041 , 0.287937352616
Answer.HouseHoldIncome , Answer.GlobalWarming , 0.105606003024 , 0.288382932041
Answer.DrinkForDinner , Answer.Olympics , 0.105503174136 , 0.288855294635
Answer.NuclearEnergy , Answer.SQL , 0.105454877178 , 0.289077332376
Answer.Bluegrass , Answer.BathOrShower , -0.105367921996 , 0.289477380776
Answer.ChildrenHave , Answer.SmartphoneOS , 0.105344802589 , 0.289583806332
Answer.BookRead , Answer.JumpOnOneFoot , 0.105199666011 , 0.290252506334
Answer.WritingHand , Answer.Skydiving , -0.10517127252 , 0.290383445683
Answer.Astrology , Answer.Alien , 0.104847296268 , 0.291880265761
Answer.Gender , Answer.Religious , -0.10482217634 , 0.291996536641
Answer.Stonebraker , Answer.BathOrShower , -0.104784569615 , 0.292170661593
Answer.Stonebraker , Answer.Juggle , -0.104784569615 , 0.292170661593
Answer.Brexit , Answer.Lesson , 0.1047040325 , 0.292543791987
Answer.CarTransmission , Answer.NuclearEnergy , 0.104600480541 , 0.293024013717
Answer.OnlineShopping , Answer.ChildrenWant , 0.104492313546 , 0.293526193937
Answer.HouseHoldIncome , Answer.BookOwned , -0.104424047562 , 0.293843420777
Answer.BookRead , Answer.Smoke , 0.104421338015 , 0.293856016508
Answer.Potato , Answer.Brexit , 0.104405878221 , 0.293927890476
Answer.EyeColor , Answer.CuteAnimal , 0.104351154844 , 0.294182397666
Answer.Vacation , Answer.ExerciseWeekly , -0.104309400344 , 0.294376687142
Answer.Kindle , Answer.CuteAnimal , -0.104292649713 , 0.294454653959
Answer.Height , Answer.WritingHand , -0.104132279359 , 0.295201797518
Answer.GunControl , Answer.Newspaper , -0.104121026678 , 0.295254269146
Answer.JobMoneyOrFun , Answer.Newspaper , 0.104121026678 , 0.295254269146
Answer.Brexit , Answer.GMO , -0.103978369388 , 0.295920018343
Answer.Astrology , Answer.Skydiving , 0.103852957303 , 0.296506105033
Answer.ChildrenHave , Answer.Sudoku , 0.103830860936 , 0.29660944691
Answer.Film , Answer.GameOfThrones , 0.103825037735 , 0.296636685224
Answer.HolidayDestination , Answer.SmartphoneOS , 0.103814363422 , 0.296686619138
Answer.Olympics , Answer.BookOwned , 0.103783229589 , 0.296832293328
Answer.Education , Answer.Database , -0.103700914588 , 0.297217669481
Answer.TV , Answer.LeiaOrSkywalker , -0.103662180139 , 0.297399127453
Answer.Alien , Answer.BookOwned , 0.103624819545 , 0.297574218468
Answer.HolidayDestination , Answer.LikeCountry , 0.103557793394 , 0.297888507636
Answer.Vacation , Answer.Alien , -0.103520109146 , 0.298065306976
Answer.Height , Answer.Siblings , -0.103437816934 , 0.29845162893
Answer.SunriseOrSunset , Answer.SmartphoneOS , 0.103431109367 , 0.298483132209
Answer.MailService , Answer.Alien , 0.103421991733 , 0.298525958301
Answer.Unicorn , Answer.HairColor , 0.103305477024 , 0.299073590943
Answer.Vacation , Answer.Coffee , -0.103303894282 , 0.299081034558
Answer.Continent , Answer.LeiaOrSkywalker , -0.10327521331 , 0.299215941886
Answer.JobMoneyOrFun , Answer.ElectricOrGasCar , 0.103219864437 , 0.299476400676
Answer.Unicorn , Answer.Sudoku , -0.103082399864 , 0.300123920983
Answer.SQL , Answer.Cook , 0.103079098877 , 0.30013948142
Answer.Kindle , Answer.InternetBrowser , -0.102954423545 , 0.300727573161
Answer.TV , Answer.CreditCard , -0.102952371266 , 0.300737260054
Answer.Astrology , Answer.HairDrying , -0.102923154878 , 0.300875185562
Answer.Continent , Answer.PokemonGo , 0.102893812039 , 0.301013749796
Answer.Paris , Answer.HairDrying , 0.102783240482 , 0.301536272514
Answer.Car , Answer.WritingHand , 0.102729152087 , 0.301792091996
Answer.GunControl , Answer.PokemonGo , 0.102649370369 , 0.302169691732
Answer.JobMoneyOrFun , Answer.CountriesBeenTo , -0.102487151533 , 0.3029384135
Answer.Vacation , Answer.BathOrShower , 0.102459546757 , 0.303069354279
Answer.Sauna , Answer.CountriesBeenTo , -0.102429879162 , 0.303210121175
Answer.SunriseOrSunset , Answer.earlobe , -0.102278792103 , 0.303927663594
Answer.Pillow , Answer.Darwin , -0.102266914756 , 0.303984118539
Answer.Unicorn , Answer.LeiaOrSkywalker , 0.102162025547 , 0.304482971682
Answer.SunriseOrSunset , Answer.StartupOrCorporation , -0.102123250726 , 0.30466752022
Answer.NuclearEnergy , Answer.ApplePerMonth , 0.102115672794 , 0.304703595884
Answer.ElectricOrGasCar , Answer.Car , 0.102113541138 , 0.304713744397
Answer.Gym , Answer.LeiaOrSkywalker , 0.102049835558 , 0.305017139587
Answer.Newspaper , Answer.DrinkForDinner , 0.10203898323 , 0.305068843026
Answer.ExerciseWeekly , Answer.GlobalEconomy , 0.101959845394 , 0.305446050369
Answer.InternetUsage , Answer.NuclearEnergy , 0.101941655591 , 0.305532794395
Answer.Sauna , Answer.Cook , -0.101935085817 , 0.305564128464
Answer.Car , Answer.HairColor , -0.101929415519 , 0.305591174236
Answer.GameOfThrones , Answer.OnlineShopping , 0.101908477628 , 0.305691055806
Answer.BookRead , Answer.Coffee , 0.101814340902 , 0.306140386635
Answer.Kindle , Answer.GlobalWarming , -0.101775581221 , 0.306325518548
Answer.PhoneBrand , Answer.FlightSeat , -0.101645106895 , 0.306949253698
Answer.Height , Answer.Drunk , -0.101626678143 , 0.307037419453
Answer.ElectricOrGasCar , Answer.WritingHand , -0.101570204343 , 0.307307700981
Answer.WritingHand , Answer.Brexit , -0.101570204343 , 0.307307700981
Answer.CityOrSuburb , Answer.BookOwned , 0.101401359756 , 0.308116710191
Answer.Car , Answer.Drunk , -0.10139094457 , 0.308166659368
Answer.MaritalStatus , Answer.CuteAnimal , -0.101293935525 , 0.308632149053
Answer.HouseHoldIncome , Answer.Pillow , 0.101291736435 , 0.308642706509
Answer.JobMoneyOrFun , Answer.Kindle , 0.101234867044 , 0.30891580838
Answer.Coffee , Answer.Rain , -0.101153887088 , 0.309304967064
Answer.SQL , Answer.WritingHand , -0.101085379597 , 0.309634436922
Answer.Height , Answer.SmartphoneOS , 0.101033042395 , 0.309886293595
Answer.InternetUsage , Answer.Olympics , 0.100952792285 , 0.310272731321
Answer.LeiaOrSkywalker , Answer.Coffee , -0.100952053759 , 0.310276289082
Answer.BookRead , Answer.GlobalEconomy , 0.100867290023 , 0.310684805029
Answer.BookRead , Answer.ApplePerMonth , 0.100823417118 , 0.310896386262
Answer.DrinkForDinner , Answer.BathOrShower , -0.100760757446 , 0.311198730809
Answer.Bluegrass , Answer.Skydiving , -0.100753026113 , 0.311236049162
Answer.SunriseOrSunset , Answer.NuclearEnergy , 0.10056836467 , 0.312128255082
Answer.Height , Answer.HairColor , 0.100514920237 , 0.31238678545
Answer.Newspaper , Answer.PhoneBrand , 0.100503730167 , 0.312440933523
Answer.HolidayDestination , Answer.StartupOrCorporation , -0.10038080331 , 0.313036170107
Answer.NuclearEnergy , Answer.Alien , 0.100342662341 , 0.313221005762
Answer.Gender , Answer.FlightSeat , -0.100285337769 , 0.313498940517
Answer.DrinkForDinner , Answer.Snow , 0.100204424153 , 0.313891517373
Answer.CuteAnimal , Answer.PokemonGo , 0.100069634349 , 0.314546197903
Answer.CountriesBeenTo , Answer.Pillow , 0.100044495351 , 0.314668396996
Answer.NuclearEnergy , Answer.Skydiving , -0.100036440304 , 0.314707558574
Answer.Vacation , Answer.ChildrenWant , 0.0999811363027 , 0.314976517708
Answer.Sauna , Answer.DNA , 0.0999240121581 , 0.3152544849
Answer.InternetUsage , Answer.DNA , 0.0997723771458 , 0.315993113592
Answer.ChildrenHave , Answer.Coffee , 0.0997683627077 , 0.3160126835
Answer.Tennis , Answer.earlobe , 0.0997356246998 , 0.31617230665
Answer.Potato , Answer.OnlineShopping , 0.0996122007738 , 0.316774562589
Answer.NuclearEnergy , Answer.earlobe , -0.0995458271599 , 0.317098743748
Answer.Astrology , Answer.ApplePerMonth , -0.0995309813975 , 0.31717128255
Answer.HolidayDestination , Answer.Darwin , 0.0993292736065 , 0.318157921632
Answer.Tennis , Answer.WritingHand , -0.0993272388781 , 0.318167884439
Answer.ElectricOrGasCar , Answer.RentOrBuyHouse , -0.0992331407349 , 0.318628844804
Answer.Snow , Answer.Bluegrass , -0.0992297327063 , 0.318645547858
Answer.Car , Answer.Snow , 0.0992131829959 , 0.318726667504
Answer.Age , Answer.GlobalEconomy , 0.0991825762648 , 0.318876723784
Answer.Skydiving , Answer.earlobe , 0.0991546061239 , 0.31901389343
Answer.WritingHand , Answer.Alien , -0.0990996847673 , 0.319283346448
Answer.CuteAnimal , Answer.InternetBrowser , -0.0990373430062 , 0.319589382896
Answer.BookRead , Answer.ExerciseWeekly , -0.0990280612465 , 0.319634963327
Answer.DNA , Answer.WritingHand , -0.0989112463295 , 0.320208970658
Answer.ElectricOrGasCar , Answer.JumpOnOneFoot , 0.0988318677633 , 0.320599401147
Answer.SunriseOrSunset , Answer.Brexit , -0.0988318677633 , 0.320599401147
Answer.GameOfThrones , Answer.Cook , 0.0987426961269 , 0.321038365084
Answer.Paris , Answer.ChildrenHave , -0.0987259135723 , 0.321121023551
Answer.NuclearEnergy , Answer.HairColor , -0.0987108396356 , 0.321195278301
Answer.CountriesBeenTo , Answer.PokemonGo , 0.0986922335392 , 0.321286947828
Answer.Snow , Answer.Coffee , -0.0986791007765 , 0.32135166117
Answer.Gym , Answer.GMO , 0.0986214114305 , 0.321636031997
Answer.BookOwned , Answer.DinerWith , -0.0985888574287 , 0.321796573391
Answer.WritingHand , Answer.CreditCard , -0.0985825568768 , 0.321827650771
Answer.DinerWith , Answer.FlightSeat , -0.0985770759872 , 0.321854686749
Answer.WritingHand , Answer.Olympics , -0.0985375719815 , 0.322049594188
Answer.HolidayDestination , Answer.ScaryMovie , -0.0984920980231 , 0.322274050494
Answer.Alien , Answer.CreditCard , 0.0984748769116 , 0.322359078949
Answer.JumpOnOneFoot , Answer.ChildrenWant , 0.0984371164616 , 0.322545569915
Answer.CountriesBeenTo , Answer.StartupOrCorporation , 0.0984217236844 , 0.322621611508
Answer.InternetUsage , Answer.Tennis , -0.0983658706543 , 0.322897626815
Answer.Olympics , Answer.ChildrenWant , -0.0982758387361 , 0.323342867055
Answer.Gender , Answer.GlobalEconomy , 0.0982421673449 , 0.323509485433
Answer.MailService , Answer.Drunk , 0.0981431834385 , 0.323999613164
Answer.Sauna , Answer.InternetUsage , -0.0981351716315 , 0.32403930518
Answer.CarTransmission , Answer.DNA , 0.0981342314316 , 0.324043963314
Answer.CountriesBeenTo , Answer.DinerWith , 0.0981102992728 , 0.324162547453
Answer.Unicorn , Answer.SQL , 0.0980907799 , 0.324259286794
Answer.Bluegrass , Answer.FlightSeat , -0.0980354593407 , 0.32453355986
Answer.HolidayDestination , Answer.Gender , -0.0980335842985 , 0.324542858713
Answer.CountriesBeenTo , Answer.Astrology , 0.0979754533849 , 0.324831230751
Answer.CityOrSuburb , Answer.Database , 0.0978402990846 , 0.325502330123
Answer.Education , Answer.CreditCard , 0.0978121836124 , 0.325642047097
Answer.BookRead , Answer.Juggle , 0.0977125551815 , 0.326137449645
Answer.GunControl , Answer.LeiaOrSkywalker , 0.0975653167493 , 0.326870476061
Answer.marijuana , Answer.Paris , -0.0975243367069 , 0.327074682544
Answer.CarTransmission , Answer.CountriesBeenTo , -0.0975190107117 , 0.32710122835
Answer.Smoke , Answer.Coffee , -0.097424957557 , 0.327570234787
Answer.SmartphoneOS , Answer.GlobalWarming , 0.0973293994973 , 0.328047185701
Answer.Gym , Answer.Astrology , 0.0972626864009 , 0.328380428107
Answer.CountriesBeenTo , Answer.earlobe , -0.0972609935828 , 0.328388886812
Answer.MaritalStatus , Answer.Brexit , 0.097255255828 , 0.328417558367
Answer.JumpOnOneFoot , Answer.Olympics , 0.0972188696387 , 0.328599417346
Answer.Vacation , Answer.Darwin , -0.097128290282 , 0.32905241427
Answer.Smoke , Answer.Darwin , 0.0971177944862 , 0.329104930616
Answer.GameOfThrones , Answer.Juggle , 0.0971170353766 , 0.329108729074
Answer.Bluegrass , Answer.InternetBrowser , -0.0970722543237 , 0.329332855527
Answer.Cook , Answer.ScaryMovie , 0.0969965332404 , 0.329712056527
Answer.Potato , Answer.Film , -0.0969671485347 , 0.329859286176
Answer.LeiaOrSkywalker , Answer.Rain , -0.0969303824468 , 0.330043558686
Answer.Bluegrass , Answer.PhoneBrand , -0.0967855429515 , 0.330770136339
Answer.TV , Answer.PhoneBrand , 0.0967577337603 , 0.330909755854
Answer.Bluegrass , Answer.Database , -0.0967404374664 , 0.330996612995
Answer.HolidayDestination , Answer.Unicorn , -0.096687236407 , 0.331263864859
Answer.EyeColor , Answer.Tennis , 0.0966445821775 , 0.331478234701
Answer.Film , Answer.GunControl , 0.0965658730449 , 0.331874039643
Answer.Stonebraker , Answer.JumpOnOneFoot , 0.0964748279344 , 0.332332253709
Answer.Lesson , Answer.GlobalEconomy , 0.0964390691138 , 0.332512331633
Answer.Lesson , Answer.CreditCard , -0.0964135764905 , 0.332640747888
Answer.Continent , Answer.ScaryMovie , 0.0962997247713 , 0.333214648274
Answer.Paris , Answer.GameOfThrones , -0.0962849559414 , 0.333289140654
Answer.Height , Answer.PokemonGo , 0.0962667718799 , 0.333380873633
Answer.InternetUsage , Answer.Pillow , 0.0961977445862 , 0.333729241108
Answer.earlobe , Answer.HairDrying , -0.0961783273397 , 0.333827277888
Answer.SQL , Answer.Database , 0.0961659761152 , 0.33388964817
Answer.ElectricOrGasCar , Answer.LeiaOrSkywalker , 0.0961474269498 , 0.333983330253
Answer.Height , Answer.Alien , -0.0961112162975 , 0.334166259335
Answer.Sauna , Answer.DinerWith , -0.0960391155459 , 0.334530687596
Answer.Cook , Answer.FlightSeat , -0.0960341980379 , 0.334555551988
Answer.CarTransmission , Answer.Database , -0.0959034995146 , 0.335216832842
Answer.CityOrSuburb , Answer.PokemonGo , 0.0958856918543 , 0.335306996442
Answer.Unicorn , Answer.PokemonGo , 0.0958372715007 , 0.335552235764
Answer.Sauna , Answer.BookRead , 0.0957747777017 , 0.335868922373
Answer.Newspaper , Answer.HairDrying , -0.095716892699 , 0.336162422964
Answer.BookRead , Answer.CreditCard , 0.0956641174855 , 0.336430156476
Answer.Religious , Answer.PhoneBrand , -0.0956028805289 , 0.336740986501
Answer.CountriesBeenTo , Answer.WritingHand , 0.0954061580271 , 0.337740752267
Answer.Alien , Answer.Drunk , 0.0954015463919 , 0.337764211625
Answer.Stonebraker , Answer.earlobe , 0.0953910699541 , 0.337817509027
Answer.earlobe , Answer.Drunk , -0.0953823134764 , 0.337862060457
Answer.JobMoneyOrFun , Answer.Stonebraker , -0.0953596159202 , 0.33797755897
Answer.Smoke , Answer.PhoneBrand , -0.0953222555659 , 0.338167724816
Answer.JumpOnOneFoot , Answer.MailService , 0.0953209705959 , 0.338174266573
Answer.BathOrShower , Answer.GlobalEconomy , -0.0953088298328 , 0.338236078916
Answer.Juggle , Answer.GlobalEconomy , -0.0953088298328 , 0.338236078916
Answer.Juggle , Answer.GlobalWarming , 0.0951670675781 , 0.338958362833
Answer.MaritalStatus , Answer.earlobe , 0.0950755918013 , 0.339424952417
Answer.Height , Answer.Age , -0.0948719097958 , 0.34046532807
Answer.HolidayDestination , Answer.DinerWith , -0.0948327902564 , 0.34066537467
Answer.Continent , Answer.Gym , 0.0947975157194 , 0.34084582256
Answer.CityOrSuburb , Answer.InternetUsage , 0.0947883911218 , 0.340892509512
Answer.CountriesBeenTo , Answer.ScaryMovie , 0.0947584401304 , 0.341045785223
